,Date,Price,Open,High,Low,Volume,%Chg
373,14-May-1997,1041.65,1030.35,1044.15,1018.15,44.97,1.03
374,29-Oct-1997,1107.0,1033.0,1108.5,1033.0,59.05,7.21
375,13-Aug-1997,1244.6,1248.3,1251.4,1240.9,28.31,-0.31
376,19-Aug-1997,1180.7,1201.5,1203.15,1177.1,42.45,-1.73
377,13-May-1997,1031.05,1041.05,1042.25,1027.5,32.12,-0.91
378,03-Mar-1997,1107.7,1102.45,1140.65,1095.9,64.4,0.43
379,28-Feb-1997,998.65,998.25,1006.6,996.0,62.99,0.59
380,03-Jan-1997,931.65,924.3,932.6,919.55,35.26,0.5
381,22-Oct-1997,1169.85,1175.55,1184.9,1168.3,39.49,-0.43
382,04-Mar-1997,1117.3,1111.75,1121.4,1098.2,55.91,0.87
383,30-Jun-1997,1192.4,1167.45,1194.75,1164.5,48.36,1.95
384,08-May-1997,1054.05,1043.7,1055.4,1039.8,26.53,0.92
385,09-Jan-1997,956.6,945.15,959.75,943.6,39.57,1.05
386,27-Mar-1997,1057.8,1057.45,1059.0,1047.7,28.28,-0.13
387,24-Jul-1997,1199.95,1204.35,1213.4,1195.2,52.9,-0.06
388,13-Jan-1997,980.7,978.55,982.25,965.5,40.18,0.04
389,16-Sep-1997,1140.15,1141.1,1149.25,1137.8,40.37,-0.07
390,11-Feb-1997,992.75,980.95,996.05,978.85,40.53,1.15
391,24-Nov-1997,981.25,1005.7,1010.65,979.75,46.4,-2.44
392,23-Jul-1997,1200.7,1184.05,1201.75,1183.9,53.16,2.34
393,07-Nov-1997,1074.8,1081.15,1081.45,1072.15,28.28,-0.57
394,26-Sep-1997,1116.1,1111.65,1122.25,1111.65,34.68,0.43
395,22-Jul-1997,1173.25,1169.55,1176.4,1165.15,45.72,0.71
396,11-Dec-1997,973.65,971.7,978.8,943.0,55.95,0.18
397,02-Jul-1997,1222.95,1214.7,1237.05,1212.6,66.33,1.87
398,01-Dec-1997,1032.65,1023.85,1033.9,1008.45,36.59,0.85
399,17-Sep-1997,1134.2,1140.3,1141.75,1132.75,6.78,-0.52
400,28-Apr-1997,1065.4,1068.6,1070.7,1061.2,34.44,-0.37
401,17-Nov-1997,1024.95,1022.3,1028.5,1014.55,34.32,0.25
402,28-Nov-1997,1023.95,1046.35,1046.35,1014.85,55.51,-2.18
403,06-Jan-1997,927.8,932.45,937.95,925.65,26.32,-0.41
404,21-Jul-1997,1165.0,1171.35,1171.35,1153.75,41.9,-1.39
405,23-Apr-1997,1071.05,1065.95,1078.05,1063.85,45.2,1.06
406,25-Jul-1997,1185.05,1194.75,1195.95,1179.0,49.25,-1.24
407,31-Jul-1997,1221.5,1203.95,1224.7,1201.85,56.42,1.97
408,29-Aug-1997,1105.0,1134.2,1134.2,1098.9,66.42,-2.61
409,23-Sep-1997,1088.65,1084.4,1090.95,1079.6,34.74,0.34
410,31-Jan-1997,972.65,988.7,988.7,965.85,59.78,-2.73
411,30-Jul-1997,1197.9,1196.65,1205.8,1195.85,41.31,0.64
412,29-Apr-1997,1057.45,1063.6,1065.4,1052.8,34.58,-0.75
413,07-Apr-1997,990.9,997.5,998.0,988.0,22.27,-1.01
414,06-Nov-1997,1080.95,1084.8,1085.2,1068.4,35.24,-0.37
415,17-Feb-1997,1020.1,1017.75,1024.3,1015.1,44.42,1.06
416,04-Nov-1997,1090.2,1083.8,1097.05,1079.55,49.37,0.57
417,31-Dec-1997,1079.4,1058.45,1083.35,1057.75,35.19,1.97
418,01-Jul-1997,1200.45,1201.3,1206.1,1193.55,64.49,0.68
419,28-Jul-1997,1181.65,1185.25,1187.85,1176.95,39.62,-0.29
420,22-Dec-1997,1051.4,1028.45,1053.4,1028.45,37.17,2.24
421,05-Nov-1997,1085.0,1091.2,1096.05,1081.9,37.02,-0.48
422,15-Sep-1997,1141.0,1142.75,1143.35,1136.3,26.85,-0.16
423,29-Jul-1997,1190.3,1182.6,1190.55,1180.1,45.25,0.73
424,01-Oct-1997,1114.7,1123.45,1123.45,1102.45,33.34,-0.81
425,30-Dec-1997,1058.5,1078.75,1080.2,1054.55,35.07,-1.9
426,14-Feb-1997,1009.45,1001.3,1011.85,1001.1,33.07,0.73
427,12-Nov-1997,1045.0,1073.3,1073.3,1042.35,39.84,-2.64
428,24-Sep-1997,1100.85,1089.15,1108.15,1089.15,29.92,1.12
429,07-Jul-1997,1209.7,1217.4,1226.6,1208.25,50.91,-0.53
430,16-Jan-1997,1009.4,1064.05,1085.75,995.35,77.68,-3.11
431,26-Nov-1997,1016.85,1011.4,1028.9,1011.05,44.52,0.61
432,11-Jul-1997,1221.1,1233.5,1233.5,1217.0,43.43,-1.46
433,04-Dec-1997,1011.75,1030.2,1036.6,1007.8,60.98,-1.84
434,12-Feb-1997,1001.0,991.65,1008.8,990.9,47.17,0.83
435,25-Nov-1997,1010.7,981.1,1015.2,974.7,63.87,3.0
436,22-Sep-1997,1085.0,1104.25,1104.25,1082.5,33.94,-1.75
437,10-Jul-1997,1239.15,1248.1,1252.7,1234.95,53.76,0.21
438,13-Nov-1997,1022.4,1044.55,1044.55,1013.1,49.14,-2.16
439,29-Dec-1997,1079.0,1061.65,1081.5,1060.2,32.24,1.65
440,17-Jan-1997,1001.75,994.1,1009.7,976.35,68.74,-0.76
441,05-Dec-1997,1006.3,1011.4,1024.35,1002.45,48.23,-0.54
442,09-Jul-1997,1236.55,1211.6,1239.55,1211.6,55.54,3.2
443,04-Apr-1997,1001.0,1001.9,1002.0,996.6,19.92,-0.95
444,26-Dec-1997,1061.45,1054.15,1066.0,1054.15,37.99,0.69
445,14-Jul-1997,1187.05,1212.4,1215.6,1176.6,65.04,-2.79
446,11-Nov-1997,1073.35,1065.9,1076.5,1064.3,32.15,0.7
447,14-Jan-1997,989.3,984.0,994.4,977.7,49.91,0.88
448,22-Apr-1997,1059.8,1066.7,1073.9,1056.4,54.75,-0.08
449,18-Sep-1997,1109.35,1133.6,1133.6,1101.65,35.46,-2.19
450,25-Sep-1997,1111.35,1100.85,1112.4,1098.35,41.7,0.95
451,02-Dec-1997,1029.8,1033.15,1041.25,1024.85,43.43,-0.28
452,17-Jul-1997,1181.4,1182.85,1185.3,1173.0,57.65,-0.14
453,03-Jul-1997,1214.9,1222.45,1235.45,1209.45,54.58,-0.66
454,04-Jul-1997,1216.1,1218.95,1222.6,1209.45,53.07,0.1
455,10-Nov-1997,1065.9,1074.5,1074.5,1064.4,24.16,-0.83
456,19-Sep-1997,1104.3,1109.6,1115.15,1099.6,32.87,-0.46
457,16-Jul-1997,1183.0,1195.55,1207.0,1179.25,58.67,-0.03
458,12-Dec-1997,965.15,973.7,979.1,963.85,47.06,-0.87
459,15-Jan-1997,1041.8,997.5,1042.75,997.05,53.37,5.31
460,27-Nov-1997,1046.75,1016.95,1048.95,1011.9,54.72,2.94
461,15-Jul-1997,1183.35,1190.5,1195.4,1180.75,53.41,-0.31
462,03-Dec-1997,1030.7,1030.2,1037.4,1022.05,42.01,0.09
463,03-Apr-1997,1010.65,1004.3,1012.75,1000.55,30.3,0.84
464,12-Sep-1997,1142.85,1154.2,1154.2,1138.25,33.31,-0.99
465,30-Jan-1997,1000.0,1010.6,1012.85,993.5,61.83,-1.69
466,03-Nov-1997,1084.0,1085.75,1096.05,1071.2,34.13,-0.12
467,09-Dec-1997,984.05,1008.5,1011.5,979.7,54.35,-2.45
468,13-Jun-1997,1136.3,1124.95,1147.5,1122.75,70.4,1.39
469,25-Aug-1997,1144.3,1160.4,1160.4,1119.65,53.76,-1.39
470,13-Feb-1997,1002.15,998.45,1005.1,995.35,31.74,0.11
471,29-Sep-1997,1125.7,1124.9,1133.4,1122.6,40.31,0.86
472,20-Jan-1997,977.0,1004.1,1005.55,973.95,48.11,-2.47
473,26-May-1997,1026.9,1032.15,1035.8,1025.5,25.03,-0.66
474,12-Jun-1997,1120.7,1106.1,1122.2,1105.75,48.1,1.46
475,08-Jan-1997,946.7,937.35,953.1,937.35,49.52,1.93
476,19-Feb-1997,1011.85,1004.05,1013.05,993.85,47.33,1.11
477,27-Jan-1997,1009.15,993.15,1017.3,990.3,63.13,2.36
478,09-Apr-1997,1030.3,1009.95,1031.15,1009.95,32.98,3.98
479,27-May-1997,1025.7,1027.5,1031.5,1023.45,37.22,-0.12
480,01-Aug-1997,1232.4,1224.4,1233.85,1219.9,60.69,0.89
481,08-Sep-1997,1158.25,1148.7,1160.85,1136.85,36.17,0.78
482,20-Nov-1997,995.15,987.7,1004.8,974.2,55.63,0.74
483,23-May-1997,1033.7,1037.0,1039.0,1028.75,37.95,-0.34
484,16-Jun-1997,1129.7,1135.3,1141.05,1121.85,49.68,-0.58
485,22-May-1997,1037.2,1042.45,1043.8,1034.35,32.62,-0.46
486,21-May-1997,1042.0,1047.5,1049.7,1040.55,37.03,-0.84
487,19-Jun-1997,1159.8,1151.95,1161.7,1145.35,61.7,0.0
488,21-Jan-1997,960.5,972.1,980.2,956.45,51.64,-1.69
489,10-Apr-1997,1008.35,1024.45,1024.7,1000.3,49.31,-2.13
490,04-Sep-1997,1137.15,1134.3,1138.8,1123.7,42.32,0.22
491,20-Feb-1997,1003.1,1009.55,1009.6,1000.55,37.45,-0.86
492,19-Dec-1997,1028.4,1009.3,1029.75,1006.8,30.81,1.85
493,28-May-1997,1027.0,1032.5,1035.35,1024.55,30.93,0.13
494,24-Apr-1997,1067.2,1071.4,1075.9,1063.3,33.62,-0.36
495,22-Jan-1997,987.1,971.4,992.9,971.4,51.95,2.77
496,18-Jun-1997,1159.8,1162.2,1171.0,1156.05,55.27,1.84
497,17-Jun-1997,1138.8,1134.9,1145.8,1127.15,56.46,0.81
498,30-Sep-1997,1123.8,1125.65,1125.65,1112.5,38.1,-0.17
499,07-Jan-1997,928.8,926.35,935.15,922.25,44.47,0.11
500,05-Sep-1997,1149.25,1137.2,1152.3,1137.2,49.76,1.06
501,24-Jan-1997,985.9,991.05,991.4,979.55,49.86,-0.12
502,10-Dec-1997,971.9,983.2,983.2,965.85,36.43,-1.23
503,10-Jun-1997,1081.1,1075.3,1084.15,1075.2,39.96,0.6
504,11-Jun-1997,1104.6,1090.45,1108.95,1090.45,47.36,2.17
505,18-Nov-1997,1009.8,1025.3,1025.4,1004.2,38.59,-1.48
506,26-Aug-1997,1151.75,1144.55,1160.45,1144.05,45.3,0.65
507,05-Jun-1997,1086.6,1089.85,1095.5,1082.85,50.59,0.08
508,10-Jan-1997,980.35,962.7,984.1,962.7,52.0,2.48
509,18-Feb-1997,1000.75,1020.75,1020.85,998.9,47.72,-1.9
510,02-Apr-1997,1002.2,982.1,1004.65,982.1,34.67,3.3
511,04-Jun-1997,1085.75,1081.55,1090.95,1078.8,42.31,1.12
512,11-Sep-1997,1154.3,1154.6,1163.3,1152.55,39.3,-0.02
513,28-Aug-1997,1134.65,1168.4,1168.4,1132.25,48.03,-2.89
514,21-Apr-1997,1060.6,1041.45,1061.8,1041.25,44.88,2.45
515,03-Jun-1997,1073.75,1067.65,1081.75,1067.55,55.25,0.83
516,29-Jan-1997,1017.2,1038.1,1043.9,1007.1,69.06,-0.45
517,25-Apr-1997,1069.4,1065.4,1071.05,1062.95,33.85,0.21
518,08-Dec-1997,1008.8,1006.65,1014.15,1003.2,40.75,0.25
519,02-Jun-1997,1064.95,1053.05,1066.15,1051.05,45.58,1.34
520,01-Apr-1997,970.15,931.95,973.85,931.5,43.68,0.19
521,30-Apr-1997,1079.85,1081.1,1088.4,1075.95,39.89,2.12
522,10-Sep-1997,1154.55,1159.0,1159.0,1143.95,36.39,-0.43
523,08-Jul-1997,1198.25,1205.1,1205.8,1193.35,48.81,-0.95
524,19-Nov-1997,987.85,1009.55,1009.55,971.2,47.42,-2.17
525,10-Feb-1997,981.45,981.0,986.75,975.15,45.82,0.27
526,09-Jun-1997,1074.65,1082.95,1082.95,1071.55,38.2,-0.75
527,29-May-1997,1038.2,1024.75,1040.05,1023.8,40.84,1.09
528,27-Aug-1997,1168.4,1152.4,1184.85,1152.4,41.33,1.45
529,09-Sep-1997,1159.55,1158.3,1168.35,1154.95,45.64,0.11
530,06-Jun-1997,1082.75,1087.5,1091.05,1081.3,37.1,-0.35
531,30-May-1997,1050.9,1039.85,1051.2,1038.3,46.86,1.22
532,28-Jan-1997,1021.8,1016.0,1025.1,1007.95,54.18,1.25
533,27-Mar-1998,1140.35,1129.5,1142.1,1121.2,35.11,0.96
534,13-Feb-1998,974.55,956.8,978.15,956.8,27.99,1.87
535,04-May-1998,1185.15,1159.8,1185.75,1159.8,27.34,2.23
536,21-Dec-1998,856.4,845.6,859.55,845.25,26.35,2.54
537,17-Apr-1998,1210.0,1197.05,1211.8,1189.75,36.5,1.08
538,30-Mar-1998,1124.85,1140.6,1146.65,1122.95,33.08,-1.36
539,31-Mar-1998,1116.9,1124.75,1127.5,1111.85,42.7,-0.71
540,18-Nov-1998,875.05,862.9,876.15,862.9,30.29,1.66
541,24-Apr-1998,1173.8,1182.15,1183.75,1144.85,39.94,-0.7
542,16-Oct-1998,839.5,836.25,844.7,829.25,27.61,0.46
543,23-Nov-1998,847.55,856.4,856.4,844.85,23.06,-1.13
544,25-Feb-1998,1036.05,1014.1,1037.15,1014.1,31.61,2.16
545,15-Oct-1998,835.65,843.65,845.9,832.1,27.18,-0.94
546,17-Nov-1998,860.75,855.45,861.65,854.55,31.83,0.63
547,10-Aug-1998,878.75,895.15,895.15,877.55,19.26,-1.88
548,12-Feb-1998,956.65,959.05,960.25,949.65,23.25,-0.23
549,20-Nov-1998,857.95,864.3,867.7,855.4,35.06,-0.73
550,23-Apr-1998,1182.1,1210.25,1211.3,1179.75,33.22,-2.37
551,16-Nov-1998,855.35,866.5,866.5,854.3,30.89,-1.37
552,24-Nov-1998,841.75,850.05,851.55,840.75,31.23,-0.68
553,19-Nov-1998,864.3,875.25,878.8,864.3,46.82,-1.23
554,09-Feb-1998,976.1,977.55,980.75,973.1,23.99,-0.16
555,24-Feb-1998,1014.1,1009.5,1017.55,1007.4,29.76,0.45
556,14-May-1998,1118.65,1094.05,1121.75,1081.6,45.35,2.24
557,05-Aug-1998,907.45,905.65,911.8,890.95,22.29,0.14
558,30-Apr-1998,1159.35,1151.4,1161.0,1137.8,27.87,0.72
559,18-Feb-1998,988.85,992.15,997.8,984.0,29.28,-0.29
560,10-Feb-1998,963.7,976.1,976.1,962.0,24.27,-1.27
561,22-Dec-1998,857.3,864.55,864.9,851.35,32.82,0.11
562,29-May-1998,1063.15,1075.35,1077.15,1037.95,48.7,-1.15
563,15-May-1998,1110.1,1119.15,1130.4,1104.2,35.34,-0.76
564,28-May-1998,1075.55,1090.5,1097.0,1073.3,35.19,-1.41
565,27-May-1998,1090.95,1104.05,1107.2,1089.0,32.87,-1.22
566,05-Oct-1998,840.75,904.75,904.75,839.3,22.44,-7.09
567,09-Oct-1998,849.1,847.95,861.55,842.1,35.21,0.14
568,26-May-1998,1104.45,1123.15,1123.15,1101.55,25.22,-1.65
569,19-Feb-1998,997.55,988.95,1001.1,988.95,28.31,0.88
570,25-May-1998,1122.95,1125.9,1127.0,1111.2,19.98,-0.32
571,18-May-1998,1119.8,1110.65,1130.0,1110.65,23.78,0.87
572,06-Oct-1998,845.75,839.95,848.2,820.1,28.95,0.59
573,04-Aug-1998,906.2,905.65,913.45,903.15,19.66,0.02
574,22-May-1998,1126.55,1126.1,1131.25,1118.5,25.8,0.04
575,03-Aug-1998,906.0,930.8,930.8,903.5,18.36,-2.73
576,19-May-1998,1121.75,1119.8,1125.15,1116.2,27.34,0.17
577,20-Apr-1998,1207.15,1210.05,1222.55,1202.2,32.87,-0.24
578,20-May-1998,1141.3,1121.7,1142.95,1121.7,28.29,1.74
579,07-Oct-1998,874.25,846.15,875.75,846.05,29.68,3.37
580,08-Oct-1998,847.95,874.65,885.25,845.1,38.66,-3.01
581,21-May-1998,1126.15,1141.65,1146.35,1120.35,29.49,-1.33
582,20-Feb-1998,993.65,997.1,1006.25,991.85,24.11,-0.39
583,21-Apr-1998,1212.75,1207.2,1218.95,1207.2,35.67,0.46
584,05-May-1998,1188.1,1185.2,1191.25,1177.3,27.78,0.25
585,02-Nov-1998,823.2,824.2,829.1,812.3,29.89,-0.16
586,03-Nov-1998,820.9,823.2,825.3,818.6,32.84,-0.28
587,13-Nov-1998,867.25,871.7,877.25,865.0,47.81,-0.52
588,14-Oct-1998,843.55,816.55,846.75,816.55,31.67,3.28
589,26-Nov-1998,824.45,838.85,843.55,821.4,31.1,-2.06
590,12-Nov-1998,871.75,868.45,874.2,857.2,44.86,0.33
591,27-Apr-1998,1164.35,1173.85,1180.2,1161.2,32.96,-0.81
592,11-Nov-1998,868.85,869.45,882.1,866.6,39.87,0.02
593,06-May-1998,1172.45,1188.0,1196.7,1169.15,28.95,-1.32
594,10-Nov-1998,868.7,864.8,871.6,859.7,33.37,0.47
595,27-Nov-1998,812.45,823.3,824.65,810.3,35.28,-1.46
596,18-Dec-1998,835.2,830.3,838.8,827.3,27.46,0.6
597,09-Nov-1998,864.65,841.3,870.5,841.3,45.12,2.84
598,22-Apr-1998,1210.8,1212.95,1247.15,1208.0,42.63,-0.16
599,13-Oct-1998,816.75,835.45,835.75,810.0,36.45,-2.28
600,28-Nov-1998,810.85,812.7,817.4,804.3,20.34,-0.2
601,08-May-1998,1161.55,1172.1,1172.2,1157.3,26.99,-0.93
602,07-Aug-1998,895.55,902.75,903.55,892.9,22.25,-0.8
603,11-Feb-1998,958.9,964.25,971.75,956.0,25.11,-0.5
604,23-Feb-1998,1009.6,994.1,1011.7,994.1,21.6,1.61
605,12-Oct-1998,835.8,849.7,860.9,832.1,28.13,-1.57
606,06-Nov-1998,840.8,829.2,842.15,829.2,42.43,1.41
607,05-Nov-1998,829.15,821.35,830.4,821.35,29.84,1.0
608,30-Nov-1998,817.75,808.6,817.75,800.1,27.22,0.85
609,11-May-1998,1160.3,1162.2,1162.95,1156.45,18.26,-0.11
610,06-Aug-1998,902.75,907.9,919.0,900.2,27.18,-0.52
611,12-May-1998,1132.25,1160.15,1160.15,1100.1,41.83,-2.42
612,29-Apr-1998,1151.1,1151.3,1178.05,1147.0,32.23,0.37
613,17-Feb-1998,991.7,974.65,1002.15,974.65,30.89,1.76
614,13-May-1998,1094.1,1132.1,1132.1,1091.25,37.02,-3.37
615,28-Apr-1998,1146.8,1164.1,1164.3,1144.55,37.42,-1.51
616,05-Mar-1998,1083.35,1091.95,1098.9,1079.95,30.73,-0.82
617,23-Dec-1998,858.7,866.25,874.65,858.7,31.99,0.16
618,09-Jan-1998,1033.55,1057.65,1057.65,1028.7,52.84,-2.29
619,09-Sep-1998,903.6,900.2,916.8,900.2,34.19,0.41
620,08-Jun-1998,968.6,993.5,1003.15,936.55,45.56,-2.51
621,27-Aug-1998,877.45,872.15,889.7,872.15,32.07,0.64
622,05-Jun-1998,993.5,1026.6,1026.6,989.2,41.66,-3.26
623,10-Sep-1998,907.4,903.15,913.2,897.35,30.95,0.42
624,04-Jun-1998,1027.0,1034.1,1044.4,1023.35,32.7,-0.67
625,11-Sep-1998,899.7,907.1,907.1,893.3,25.93,-0.85
626,03-Jun-1998,1033.9,1019.35,1037.3,1009.95,46.09,1.4
627,28-Aug-1998,849.8,877.15,877.15,847.15,31.49,-3.15
628,02-Jun-1998,1019.6,1053.4,1053.65,1016.25,54.41,-3.24
629,09-Jun-1998,995.05,968.9,1002.45,964.7,36.85,2.73
630,01-Jun-1998,1053.75,1064.1,1100.0,1049.4,52.12,-0.88
631,30-Jul-1998,932.6,938.15,949.85,926.8,23.82,-0.56
632,07-Apr-1998,1187.8,1187.35,1199.55,1184.0,49.89,0.06
633,29-Jul-1998,937.85,917.4,940.15,917.4,27.98,2.25
634,31-Dec-1998,884.25,900.55,902.9,884.25,34.69,-1.74
635,14-Sep-1998,920.5,900.2,921.65,900.2,31.31,2.31
636,28-Jul-1998,917.25,899.1,920.0,897.65,28.31,1.99
637,12-Jan-1998,995.8,1033.2,1033.2,992.5,43.26,-3.65
638,27-Jul-1998,899.35,919.4,929.45,895.85,24.34,-2.26
639,15-Sep-1998,920.8,920.1,923.2,915.6,25.55,0.03
640,31-Aug-1998,852.8,850.3,858.6,841.1,19.78,0.35
641,24-Jul-1998,920.1,933.5,934.75,915.5,27.51,-1.53
642,31-Jul-1998,931.4,932.6,939.6,925.25,24.75,-0.13
643,13-Jan-1998,999.1,995.7,1016.8,995.7,40.45,0.33
644,14-Dec-1998,863.6,871.65,874.75,861.95,25.68,-0.74
645,10-Jun-1998,962.9,994.55,998.65,959.6,32.96,-3.23
646,05-Jan-1998,1091.65,1086.6,1102.15,1086.6,31.89,0.5
647,24-Jun-1998,908.5,875.45,910.05,873.6,25.45,3.76
648,02-Sep-1998,842.5,834.55,847.95,834.55,16.88,0.95
649,23-Jun-1998,875.6,882.2,882.2,853.05,31.6,-0.52
650,22-Jun-1998,880.2,912.9,912.9,853.3,25.71,-3.62
651,03-Feb-1998,975.25,977.05,979.55,967.85,34.73,-0.14
652,03-Sep-1998,846.45,842.3,852.05,838.75,25.06,0.47
653,06-Jan-1998,1079.15,1091.25,1091.25,1074.1,33.05,-1.15
654,24-Dec-1998,861.1,856.3,863.5,854.75,32.97,0.28
655,19-Jun-1998,913.25,955.05,955.05,910.55,26.78,-4.49
656,10-Apr-1998,1192.4,1209.75,1209.9,1189.45,40.18,-1.42
657,08-Sep-1998,899.95,887.25,902.05,882.6,28.27,1.45
658,04-Sep-1998,866.5,846.9,868.05,846.9,37.68,2.37
659,17-Jun-1998,976.5,910.9,980.3,910.9,30.37,7.3
660,07-Jan-1998,1082.4,1079.95,1097.3,1071.75,41.51,0.3
661,24-Aug-1998,859.8,855.2,860.95,845.35,21.96,0.51
662,16-Jun-1998,910.1,916.25,916.25,862.15,38.57,-0.73
663,15-Jun-1998,916.8,970.95,970.95,914.3,25.51,-5.6
664,25-Aug-1998,871.9,859.85,874.15,859.85,27.81,1.41
665,12-Jun-1998,971.15,961.6,987.3,961.6,27.89,1.02
666,09-Apr-1998,1209.6,1189.4,1224.25,1189.4,56.38,1.84
667,07-Sep-1998,887.1,866.9,889.45,866.9,35.26,2.38
668,08-Jan-1998,1057.75,1082.05,1082.05,1054.0,45.96,-2.28
669,11-Jun-1998,961.35,962.15,964.65,929.95,31.75,-0.16
670,18-Jun-1998,956.15,977.0,990.15,952.65,27.62,-2.08
671,06-Apr-1998,1187.1,1173.55,1191.55,1173.55,43.16,1.16
672,16-Sep-1998,914.5,921.4,926.55,912.6,26.57,-0.68
673,23-Jul-1998,934.4,965.35,965.35,931.75,26.41,-3.24
674,03-Apr-1998,1173.45,1157.9,1174.55,1157.3,42.06,1.39
675,25-Sep-1998,934.95,935.3,945.25,933.0,34.92,0.02
676,11-Dec-1998,870.0,867.15,874.2,865.7,31.46,0.65
677,02-Jul-1998,919.9,941.65,941.65,918.1,15.83,-2.37
678,28-Dec-1998,879.85,869.75,882.7,866.25,38.54,2.18
679,07-Dec-1998,845.15,829.75,846.0,828.2,29.17,2.03
680,01-Jul-1998,942.25,941.6,945.55,916.5,19.34,0.06
681,30-Jan-1998,963.45,941.4,965.3,941.4,30.65,2.35
682,02-Apr-1998,1157.4,1150.4,1169.55,1150.4,42.31,0.63
683,29-Jan-1998,941.35,944.55,944.55,929.05,26.13,-0.37
684,28-Sep-1998,927.9,935.6,941.45,926.0,26.17,-0.75
685,03-Jul-1998,900.55,920.05,920.05,898.65,17.72,-2.1
686,08-Dec-1998,853.0,844.95,853.85,840.5,28.67,0.93
687,28-Jan-1998,944.8,962.65,969.7,940.1,40.29,-1.92
688,27-Jan-1998,963.3,986.9,988.0,959.4,30.14,-2.38
689,29-Sep-1998,908.4,928.3,932.5,902.4,29.57,-2.1
690,09-Dec-1998,856.55,855.95,864.7,855.1,32.2,0.42
691,20-Jan-1998,1011.45,1017.25,1029.65,1008.8,39.47,-0.57
692,23-Jan-1998,986.8,992.2,992.45,984.55,27.24,-0.56
693,30-Sep-1998,904.95,908.3,912.25,896.05,24.83,-0.38
694,22-Jan-1998,992.35,1012.2,1012.2,990.85,30.49,-1.98
695,10-Dec-1998,864.4,858.6,865.8,858.5,23.9,0.92
696,21-Jan-1998,1012.4,1011.6,1017.75,1003.9,26.66,0.09
697,01-Apr-1998,1150.1,1117.15,1151.0,1117.15,37.87,2.97
698,19-Jan-1998,1017.25,998.3,1019.75,992.05,39.09,1.95
699,06-Jul-1998,917.35,901.0,919.5,900.9,17.28,1.87
700,24-Sep-1998,934.8,908.2,936.5,908.2,34.32,2.98
701,07-Jul-1998,924.7,917.45,936.0,917.45,29.37,0.8
702,22-Jul-1998,965.7,965.55,976.5,959.5,21.58,0.02
703,30-Dec-1998,899.95,887.4,903.85,887.0,45.23,3.13
704,17-Sep-1998,910.1,914.45,919.95,908.55,24.93,-0.48
705,01-Dec-1998,816.65,816.55,820.85,812.25,27.86,-0.13
706,21-Jul-1998,965.5,977.65,983.4,960.85,26.91,-1.21
707,20-Jul-1998,977.3,1001.9,1002.4,973.75,20.88,-2.36
708,18-Sep-1998,901.65,910.0,910.0,899.95,24.65,-0.93
709,14-Jan-1998,997.55,999.45,1019.85,990.75,41.53,-0.16
710,02-Dec-1998,821.15,820.35,826.05,817.35,30.21,0.55
711,17-Jul-1998,1000.95,1005.1,1015.55,996.6,32.61,-0.31
712,16-Jul-1998,1004.05,972.0,1005.9,969.55,28.15,3.36
713,15-Jan-1998,989.65,997.5,1001.3,975.65,42.79,-0.79
714,15-Jul-1998,971.4,968.05,988.55,968.05,24.9,0.42
715,03-Dec-1998,817.05,821.3,822.5,814.5,19.87,-0.5
716,14-Jul-1998,967.35,964.1,970.3,954.5,23.63,0.31
717,13-Jul-1998,964.35,980.3,991.7,959.4,31.76,-1.61
718,21-Sep-1998,897.7,902.1,908.05,895.85,26.97,-0.44
719,16-Jan-1998,997.8,990.05,999.8,987.1,40.38,0.82
720,22-Sep-1998,897.25,897.85,900.8,891.4,27.85,-0.05
721,04-Dec-1998,828.35,816.15,828.35,813.1,30.71,1.38
722,10-Jul-1998,980.15,961.65,982.2,961.65,34.69,1.99
723,09-Jul-1998,961.05,944.1,966.1,944.1,26.54,1.79
724,29-Dec-1998,872.65,876.9,881.25,867.8,32.69,-0.82
725,23-Sep-1998,907.75,897.9,910.75,897.9,20.94,1.17
726,08-Jul-1998,944.15,925.15,948.3,924.95,25.04,2.1
727,15-Dec-1998,845.05,861.0,861.1,844.55,30.9,-2.15
728,21-Aug-1998,855.45,868.55,871.15,853.4,37.41,-1.53
729,02-Feb-1998,976.6,963.45,978.05,962.25,31.34,1.36
730,21-Nov-1998,857.2,857.2,857.8,854.55,6.79,-0.09
731,22-Oct-1998,811.6,809.3,825.2,805.7,28.08,0.36
732,13-Aug-1998,872.25,859.8,878.4,854.5,23.53,1.41
733,02-Jan-1998,1086.2,1081.0,1091.3,1081.0,25.93,0.46
734,19-Mar-1998,1105.8,1103.8,1113.45,1099.8,35.31,0.22
735,20-Mar-1998,1109.6,1105.5,1112.4,1097.75,36.37,0.34
736,28-Oct-1998,833.85,842.8,857.75,831.55,34.89,-0.92
737,04-Mar-1998,1092.35,1062.7,1094.45,1062.7,39.83,2.71
738,06-Feb-1998,977.65,976.1,981.2,971.9,31.13,0.16
739,03-Mar-1998,1063.5,1099.25,1101.95,1046.75,48.97,-3.16
740,27-Feb-1998,1060.75,1045.85,1064.15,1045.75,44.48,1.43
741,02-Mar-1998,1098.2,1060.9,1100.8,1060.9,49.45,3.53
742,19-Aug-1998,838.3,832.85,853.9,830.15,36.17,0.7
743,12-Aug-1998,860.1,866.35,871.4,853.1,23.44,-0.74
744,29-Oct-1998,832.25,833.55,834.0,818.95,28.36,-0.19
745,20-Oct-1998,808.7,831.15,831.45,803.3,29.71,-2.71
